A,B,C,D,AB,AC,AD,BC,BD,CD,ABC,ABD,ACD,BCD,ABCD
1,1,1,1,0.6153846153846154,0.21153846153846154,0.06976744186046512,0.2,0.09302325581395349,0.06976744186046512,0.9230769230769231,0.3333333333333333,0,0,0
1,1,1,1,0.6346153846153846,0.21153846153846154,0.09302325581395349,0.2,0.07017543859649122,0.06976744186046512,0.9230769230769231,0,0,0,0
1,1,1,1,0.6153846153846154,0.21153846153846154,0.09302325581395349,0.17777777777777778,0.09302325581395349,0.06976744186046512,1.0,0,0,0,0
1,1,1,1,0.6346153846153846,0.21153846153846154,0.09302325581395349,0.17777777777777778,0.06976744186046512,0.046511627906976744,1.0,0,0,0,0
1,1,1,1,0.6538461538461539,0.23076923076923078,0.11627906976744186,0.21739130434782608,0.09302325581395349,0.09302325581395349,0.9,0.25,0.5,0.25,1.0
1,1,1,1,0.6346153846153846,0.23076923076923078,0.11627906976744186,0.21739130434782608,0.16279069767441862,0.06976744186046512,0.9,0.4,0.6666666666666666,0.3333333333333333,1.0
1,1,1,1,0.6346153846153846,0.2127659574468085,0.13636363636363635,0.14893617021276595,0.1590909090909091,0.06818181818181818,0.8571428571428571,0.42857142857142855,0.6666666666666666,0.3333333333333333,1.0
1,1,1,1,0.6274509803921569,0.21568627450980393,0.13725490196078433,0.1702127659574468,0.1590909090909091,0.06818181818181818,0.75,0.42857142857142855,1.0,0.25,1.0
1,1,1,1,0.6078431372549019,0.2,0.0784313725490196,0.2,0.1590909090909091,0.06818181818181818,0.7777777777777778,0.5,0.75,0.25,1.0
1,1,1,1,0.6078431372549019,0.2222222222222222,0.0784313725490196,0.2,0.13636363636363635,0.06818181818181818,0.8888888888888888,0.5,0.75,0.2,1.0
1,1,1,1,0.62,0.2222222222222222,0.08,0.2222222222222222,0.13636363636363635,0.09090909090909091,0.8,0.75,0.75,0.16666666666666666,1.0
1,1,1,1,0.62,0.24444444444444444,0.08,0.2,0.13636363636363635,0.09090909090909091,0.7777777777777778,0.25,0.75,0,0
1,1,1,1,0.6122448979591837,0.28888888888888886,0.08163265306122448,0.24444444444444444,0.13636363636363635,0.1111111111111111,0.8181818181818182,0.25,0.75,0,0
1,1,1,1,0.6326530612244898,0.28888888888888886,0.022727272727272728,0.24444444444444444,0.11363636363636363,0.1111111111111111,0.8181818181818182,1.0,0,0,0
1,1,1,1,0.6458333333333334,0.28888888888888886,0.022727272727272728,0.2222222222222222,0.11363636363636363,0.08888888888888889,0.7272727272727273,1.0,0,0,0
1,1,1,1,0.6326530612244898,0.28888888888888886,0.022727272727272728,0.2222222222222222,0.11363636363636363,0.045454545454545456,0.7272727272727273,0,0,0.5,0
1,1,1,1,0.6326530612244898,0.25,0.022727272727272728,0.2727272727272727,0.11363636363636363,0.022727272727272728,0.6923076923076923,0,0,1.0,0
1,1,1,1,0.6326530612244898,0.2727272727272727,0.022727272727272728,0.2727272727272727,0.11363636363636363,0,0.7333333333333333,0,0,0,0
1,1,1,1,0.5714285714285714,0.22727272727272727,0.045454545454545456,0.25,0.13636363636363635,0.022727272727272728,0.7692307692307693,0,0,0,0
1,1,1,1,0.5714285714285714,0.22448979591836735,0.045454545454545456,0.22727272727272727,0.11363636363636363,0.022727272727272728,0.6666666666666666,0.5,0,0,0
1,1,1,1,0.5918367346938775,0.20408163265306123,0.06818181818181818,0.20454545454545456,0.09090909090909091,0.022727272727272728,0.7272727272727273,0.3333333333333333,0,0,0
1,1,1,1,0.6041666666666666,0.22916666666666666,0.08333333333333333,0.20454545454545456,0.09090909090909091,0.022727272727272728,0.6666666666666666,0.5,0,0,0
1,1,1,1,0.66,0.22,0.08,0.20930232558139536,0.022222222222222223,0.023255813953488372,0.9166666666666666,0,0,0,0
1,1,1,1,0.6862745098039216,0.19047619047619047,0.0784313725490196,0.19047619047619047,0,0.023809523809523808,0.8181818181818182,0,0,0,0
1,1,1,1,0.72,0.16666666666666666,0.04,0.16666666666666666,0,0.023809523809523808,0.75,0,0,0,0
1,1,1,1,0.72,0.16,0.04,0.17073170731707318,0,0.024390243902439025,0.75,0,0,0,0
1,1,1,1,0.68,0.2,0.023255813953488372,0.19047619047619047,0,0.023809523809523808,0.8,0,0,0,0
1,1,1,1,0.723404255319149,0.1702127659574468,0.023255813953488372,0.23255813953488372,0,0.023255813953488372,1.0,0,0,0,0
1,1,1,1,0.723404255319149,0.19148936170212766,0.046511627906976744,0.22727272727272727,0,0.023255813953488372,0.9090909090909091,0,0,0,0
1,1,1,1,0.7291666666666666,0.25,0.046511627906976744,0.23255813953488372,0.046511627906976744,0.023255813953488372,1.0,0,0,0,0
1,1,1,1,0.75,0.25,0.06976744186046512,0.23255813953488372,0.046511627906976744,0.046511627906976744,1.0,0.5,0,0,0
1,1,1,1,0.7708333333333334,0.25,0.046511627906976744,0.23255813953488372,0.046511627906976744,0.023255813953488372,0.9285714285714286,0.5,0,0,0
1,1,1,1,0.75,0.20833333333333334,0.046511627906976744,0.20930232558139536,0.046511627906976744,0.023255813953488372,0.9090909090909091,0.5,0,0,0
1,1,1,1,0.7291666666666666,0.20833333333333334,0.023255813953488372,0.13953488372093023,0.046511627906976744,0.023255813953488372,0.6666666666666666,1.0,0,0,0
1,1,1,1,0.75,0.16666666666666666,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.023255813953488372,1.0,0,0,0,0
1,1,1,1,0.75,0.16279069767441862,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.023255813953488372,0.6666666666666666,0,0,0,0
1,1,1,1,0.75,0.14285714285714285,0,0.11904761904761904,0.07142857142857142,0.023809523809523808,0.6,0,0,0,0
1,1,1,1,0.6875,0.125,0,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.5,0,0,0,0
1,1,1,1,0.6875,0.125,0,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.5,0,0,0,0
1,1,1,1,0.6666666666666666,0.16666666666666666,0,0.14285714285714285,0.09302325581395349,0.047619047619047616,0.625,0,0,0,0
1,1,1,1,0.6458333333333334,0.16666666666666666,0.041666666666666664,0.14285714285714285,0.06976744186046512,0.023809523809523808,0.7142857142857143,1.0,0,0,0
1,1,1,1,0.6666666666666666,0.16666666666666666,0.041666666666666664,0.14285714285714285,0.06976744186046512,0.047619047619047616,0.8571428571428571,1.0,0,0,0
1,1,1,1,0.6875,0.16666666666666666,0.041666666666666664,0.14285714285714285,0.06976744186046512,0.047619047619047616,1.0,0,0,0,0
1,1,1,1,0.6938775510204082,0.16666666666666666,0.061224489795918366,0.16666666666666666,0.07142857142857142,0.047619047619047616,0.875,0.3333333333333333,0,0,0
1,1,1,1,0.6938775510204082,0.1836734693877551,0.061224489795918366,0.16666666666666666,0.07142857142857142,0.047619047619047616,0.8,0.3333333333333333,0,0,0
1,1,1,1,0.6875,0.1875,0.08333333333333333,0.19047619047619047,0.06976744186046512,0.023809523809523808,0.8,0.5,0,0,0
1,1,1,1,0.6875,0.1875,0.08333333333333333,0.16666666666666666,0.046511627906976744,0.023809523809523808,0.8,0.5,0,0,0
1,1,1,1,0.6666666666666666,0.1875,0.08333333333333333,0.16666666666666666,0.046511627906976744,0.023809523809523808,0.8,0.5,0,0,0
1,1,1,1,0.6875,0.125,0.08333333333333333,0.14285714285714285,0.023255813953488372,0.023809523809523808,0.7142857142857143,1.0,0,0,0
1,1,1,1,0.7291666666666666,0.11904761904761904,0.10416666666666667,0.14285714285714285,0.046511627906976744,0.047619047619047616,0.6666666666666666,1.0,0,0,0
1,1,1,1,0.7291666666666666,0.125,0.08333333333333333,0.13953488372093023,0.023255813953488372,0.046511627906976744,0.7142857142857143,1.0,0,0,0
1,1,1,1,0.75,0.11627906976744186,0.125,0.16279069767441862,0.045454545454545456,0.046511627906976744,0.8,0.5,0.5,0,0
1,1,1,1,0.75,0.16279069767441862,0.09090909090909091,0.18604651162790697,0.06818181818181818,0.046511627906976744,0.8571428571428571,0.3333333333333333,0.5,0,0
1,1,1,1,0.7551020408163265,0.16279069767441862,0.09090909090909091,0.16279069767441862,0.06818181818181818,0.046511627906976744,0.8571428571428571,0.3333333333333333,0.5,0,0
1,1,1,1,0.7346938775510204,0.18604651162790697,0.09090909090909091,0.16279069767441862,0.07407407407407407,0.046511627906976744,0.8571428571428571,0.5,0.5,0,0
1,1,1,1,0.7551020408163265,0.16279069767441862,0.06666666666666667,0.13953488372093023,0.07407407407407407,0.023255813953488372,0.8333333333333334,0.5,0,0,0
1,1,1,1,0.7551020408163265,0.18604651162790697,0.06976744186046512,0.11627906976744186,0.11627906976744186,0.023255813953488372,1.0,0.6666666666666666,0,0,0
1,1,1,1,0.7551020408163265,0.16279069767441862,0.06976744186046512,0.11627906976744186,0.11627906976744186,0,1.0,0.6666666666666666,0,0,0
1,1,1,1,0.7346938775510204,0.1836734693877551,0.06976744186046512,0.16279069767441862,0.06976744186046512,0,0.7142857142857143,0.6666666666666666,0,0,0
1,1,1,1,0.76,0.18,0.06818181818181818,0.18604651162790697,0.06818181818181818,0,0.8,0.6666666666666666,0,0,0
1,1,1,1,0.72,0.18,0.06666666666666667,0.18604651162790697,0.06666666666666667,0.023255813953488372,0.7,0.6666666666666666,0,0,0
1,1,1,1,0.66,0.18,0.06382978723404255,0.18604651162790697,0.06382978723404255,0.023255813953488372,0.7777777777777778,0.6666666666666666,0,0,0
1,1,1,1,0.6938775510204082,0.1836734693877551,0.06382978723404255,0.16279069767441862,0.0851063829787234,0.023255813953488372,0.75,0.6666666666666666,0,0,0
1,1,1,1,0.7142857142857143,0.1836734693877551,0.1276595744680851,0.18604651162790697,0.06382978723404255,0.023255813953488372,0.7,1.0,0,0,0
1,1,1,1,0.68,0.16,0.16,0.18181818181818182,0.06382978723404255,0.06382978723404255,0.6666666666666666,1.0,0.3333333333333333,0,0
1,1,1,1,0.6938775510204082,0.1836734693877551,0.14285714285714285,0.1590909090909091,0.06382978723404255,0.06382978723404255,0.625,1.0,0.6666666666666666,0,0
1,1,1,1,0.66,0.18,0.16,0.1590909090909091,0.06382978723404255,0.10638297872340426,0.625,1.0,0.4,0,0
1,1,1,1,0.72,0.2,0.16,0.18181818181818182,0.06382978723404255,0.10638297872340426,0.5555555555555556,1.0,0.4,0,0
1,1,1,1,0.7115384615384616,0.19230769230769232,0.15384615384615385,0.20454545454545456,0.0851063829787234,0.10638297872340426,0.7,0.75,0.25,0.25,0
1,1,1,1,0.7169811320754716,0.20454545454545456,0.1509433962264151,0.22727272727272727,0.0851063829787234,0.10638297872340426,0.7272727272727273,0.75,0.2,0.25,0
1,1,1,1,0.6981132075471698,0.20454545454545456,0.1320754716981132,0.22727272727272727,0.0851063829787234,0.10638297872340426,0.5555555555555556,0.5,0.2,0.25,0
1,1,1,1,0.6851851851851852,0.20454545454545456,0.12962962962962962,0.20454545454545456,0.0851063829787234,0.09090909090909091,0.6,0.5,0.25,0,0
1,1,1,1,0.6851851851851852,0.18181818181818182,0.09259259259259259,0.20454545454545456,0.0851063829787234,0.09090909090909091,0.5,0.5,0.25,0,0
1,1,1,1,0.6851851851851852,0.18181818181818182,0.09259259259259259,0.20454545454545456,0.0851063829787234,0.09090909090909091,0.5,0.5,0.25,0,0
1,1,1,1,0.7037037037037037,0.15555555555555556,0.07407407407407407,0.17777777777777778,0.06382978723404255,0.06666666666666667,0.4444444444444444,0.3333333333333333,0.3333333333333333,0,0
1,1,1,1,0.7037037037037037,0.15555555555555556,0.09259259259259259,0.17777777777777778,0.0425531914893617,0.06666666666666667,0.4444444444444444,0.5,0.3333333333333333,0,0
1,1,1,1,0.6981132075471698,0.13333333333333333,0.11320754716981132,0.17777777777777778,0.0425531914893617,0.08888888888888889,0.3333333333333333,0.5,0.25,0,0
1,1,1,1,0.7358490566037735,0.17777777777777778,0.11320754716981132,0.17777777777777778,0.02127659574468085,0.1111111111111111,0.6,1.0,0.4,0,0
1,1,1,1,0.7169811320754716,0.2,0.1509433962264151,0.17777777777777778,0.0425531914893617,0.1111111111111111,0.5454545454545454,1.0,0.4,0,0
1,1,1,1,0.7358490566037735,0.17777777777777778,0.1320754716981132,0.2,0.041666666666666664,0.13333333333333333,0.6,1.0,0.3333333333333333,0,0
1,1,1,1,0.7169811320754716,0.17777777777777778,0.11320754716981132,0.17777777777777778,0.0625,0.1111111111111111,0.5,0.6666666666666666,0.4,0,0
1,1,1,1,0.7169811320754716,0.17777777777777778,0.11320754716981132,0.17777777777777778,0.0625,0.1111111111111111,0.5,0.6666666666666666,0.4,0,0
1,1,1,1,0.7115384615384616,0.1346153846153846,0.11538461538461539,0.17777777777777778,0.041666666666666664,0.08888888888888889,0.5,1.0,0.25,0,0
1,1,1,1,0.6538461538461539,0.1346153846153846,0.09615384615384616,0.15555555555555556,0.041666666666666664,0.044444444444444446,0.5,1.0,0,0,0
1,1,1,1,0.6862745098039216,0.13725490196078433,0.09803921568627451,0.15555555555555556,0.0625,0.022222222222222223,0.625,0.6666666666666666,0,0,0
1,1,1,1,0.6470588235294118,0.11764705882352941,0.09803921568627451,0.15555555555555556,0.0625,0.022222222222222223,0.7142857142857143,0.6666666666666666,0,0,0
1,1,1,1,0.6274509803921569,0.11764705882352941,0.11764705882352941,0.1111111111111111,0.08333333333333333,0.022222222222222223,0.7142857142857143,0.75,0,0,0
1,1,1,1,0.6274509803921569,0.11764705882352941,0.11764705882352941,0.08888888888888889,0.0625,0.022222222222222223,0.8333333333333334,0.6666666666666666,0,0,0
1,1,1,1,0.6470588235294118,0.09803921568627451,0.0784313725490196,0.08888888888888889,0.061224489795918366,0.022222222222222223,0.8,0.75,0,0,0
1,1,1,1,0.6470588235294118,0.1568627450980392,0.09803921568627451,0.08888888888888889,0.06,0.022222222222222223,0.625,0.6666666666666666,0,0,0
1,1,1,1,0.6470588235294118,0.1568627450980392,0.11764705882352941,0.08888888888888889,0.04,0.044444444444444446,0.625,1.0,0.5,0.5,1.0
1,1,1,1,0.66,0.18,0.1,0.08888888888888889,0.04081632653061224,0.06666666666666667,0.6,1.0,0.3333333333333333,0.5,1.0
1,1,1,1,0.6666666666666666,0.19607843137254902,0.09803921568627451,0.07692307692307693,0.04081632653061224,0.08888888888888889,1.0,1.0,0.25,0.5,1.0
1,1,1,1,0.7169811320754716,0.18867924528301888,0.058823529411764705,0.07692307692307693,0.058823529411764705,0.08888888888888889,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
