StateWellNumber,County,AquiferCode,WellDepth,Date,Time,SampleNumber,EntityId,LabId,ReliabilityId,CollectionRemarks,LatitudeDD,LongitudeDD,ParameterCode,ParameterDescription,ParameterFlag,ParameterValue,ParameterUnit,PlusMinus
3814509,Cherokee,124CRRZ,490,4/10/2002,1655,1,1,23,7,Analysis Balanced.  ,31.814723,-95.307778,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.19,mg/L,
3815502,Cherokee,124CRRZ,429,4/10/2002,1353,1,1,23,7,Analysis Balanced.  ,31.8020056,-95.1787889,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.45,mg/L,
3815502,Cherokee,124CRRZ,429,5/16/2006,1106,1,1,24,7,Analysis Balanced.  ,31.8020056,-95.1787889,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.5,mg/L,
3815502,Cherokee,124CRRZ,429,9/10/2009,1055,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.8020056,-95.1787889,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.57,mg/L,
3815502,Cherokee,124CRRZ,429,5/6/2014,1145,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.8020056,-95.1787889,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.47,mg/L,
3815502,Cherokee,124CRRZ,429,6/12/2018,1115,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.8020056,-95.1787889,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.425,mg/L,
3824804,Cherokee,124CRRZ,614,4/11/2002,1343,1,1,23,7,Analysis Balanced.  ,31.6522694,-95.0751583,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.61,mg/L,
3824804,Cherokee,124CRRZ,614,5/16/2006,1348,1,1,24,7,Analysis Balanced.  ,31.6522694,-95.0751583,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.6,mg/L,
3824804,Cherokee,124CRRZ,614,9/10/2009,1335,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6522694,-95.0751583,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.71,mg/L,
3824804,Cherokee,124CRRZ,614,5/6/2014,857,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6522694,-95.0751583,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.66,mg/L,
3824804,Cherokee,124CRRZ,614,6/12/2018,1400,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6522694,-95.0751583,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.662,mg/L,
7640401,Dimmit,124CZWX,400,5/17/2002,1004,1,1,23,7,Analysis Balanced.  ,28.447778,-100.102223,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.77,mg/L,
7640401,Dimmit,124CZWX,400,5/17/2006,1455,1,1,24,7,Analysis Balanced.  faucet after storage tank,28.447778,-100.102223,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.9,mg/L,
7648801,Dimmit,124CRRZ,55,7/22/2014,1415,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.2758333,-100.0736111,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.59,mg/L,
7648802,Dimmit,124CRRZ,120,5/14/2002,1058,1,1,23,7,Analysis Balanced.  faucet in well house,28.2725,-100.0677778,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.4,mg/L,
7648802,Dimmit,124CRRZ,120,5/14/2009,1007,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.2725,-100.0677778,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.62,mg/L,
7648802,Dimmit,124CRRZ,120,7/22/2014,1535,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.2725,-100.0677778,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.5,mg/L,
7648805,Dimmit,124CRRZ,297,5/14/2009,1101,1,1,23,1,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.281389,-100.079722,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.76,mg/L,
7648806,Dimmit,124CRRZ,300,5/14/2009,909,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.275833,-100.070278,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.82,mg/L,
7656101,Dimmit,124WLCX,205,5/14/2002,1215,1,1,23,7,"Analysis Balanced.  POA, from discharge pipe",28.242778,-100.108612,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,1.06,mg/L,
7718704,Dimmit,124CRRZ,1022,5/29/2002,1136,1,1,23,7,Analysis Balanced.  ,28.6341083,-99.8564583,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.28,mg/L,
7718704,Dimmit,124CRRZ,1022,5/16/2006,1525,1,1,24,7,Analysis Balanced.  installed faucet at well,28.6341083,-99.8564583,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.3,mg/L,
7718704,Dimmit,124CRRZ,1022,7/14/2010,957,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.6341083,-99.8564583,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.33,mg/L,
7718704,Dimmit,124CRRZ,1022,8/14/2018,1200,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.6341083,-99.8564583,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.257,mg/L,
7718714,Dimmit,124CRRZ,960,6/16/2011,0,1,7,23,3,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.626389,-99.841667,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,1.04,mg/L,
7718904,Dimmit,124CRRZ,1273,5/28/2002,1453,1,1,23,7,Analysis Balanced.  ,28.628611,-99.760001,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.39,mg/L,
7725608,Dimmit,124CRRZ,,5/24/2011,0,1,7,23,3,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.578611,-99.884167,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.38,mg/L,
7725916,Dimmit,124CZWX,368,5/15/2002,1716,1,1,23,7,Analysis Balanced.  ,28.536667,-99.878055,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.17,mg/L,
7726117,Dimmit,124CRRZ,,9/4/2012,1830,1,7,23,14,Analysis Balanced.  Undocumented sample collection,28.589445,-99.852778,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.31,mg/L,
7726417,Dimmit,124CRRZ,720,9/4/2012,1800,1,7,23,14,Analysis Balanced.  Undocumented sample collection,28.560834,-99.846111,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.37,mg/L,
7726430,Dimmit,124CRRZ,300,5/16/2002,1248,1,1,23,7,Analysis Balanced.  ,28.5738889,-99.8583333,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.23,mg/L,
7726430,Dimmit,124CRRZ,300,5/17/2006,1220,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.5738889,-99.8583333,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.2,mg/L,
7726430,Dimmit,124CRRZ,300,7/14/2010,1337,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.5738889,-99.8583333,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.33,mg/L,
7726431,Dimmit,124CRRZ,455,5/3/2018,1015,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.5713111,-99.8579694,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.242,mg/L,
7726611,Dimmit,124CRRZ,768,5/13/2002,1510,1,1,23,7,Analysis Balanced.  ,28.5483833,-99.7837306,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.36,mg/L,
7726611,Dimmit,124CRRZ,768,7/15/2010,950,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.5483833,-99.7837306,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.42,mg/L,
7726611,Dimmit,124CRRZ,768,5/3/2018,845,1,1,23,7,Analysis Balanced.  faucet at well; pumping time 07:45,28.5483833,-99.7837306,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.329,mg/L,
7726614,Dimmit,124CRRZ,800,5/17/2006,855,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.546945,-99.783611,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.4,mg/L,
7726615,Dimmit,124CRRZ,700,6/14/2011,0,1,7,23,3,Analysis Balanced.  ,28.555278,-99.751945,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.49,mg/L,
7726817,Dimmit,124CRRZ,536,5/17/2006,1015,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.5014028,-99.8313639,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.4,mg/L,
7726817,Dimmit,124CRRZ,536,7/14/2010,1442,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.5014028,-99.8313639,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.45,mg/L,
7726817,Dimmit,124CRRZ,536,5/3/2018,1130,1,1,23,7,Analysis Balanced.  faucet at well; pumping time 11:02,28.5014028,-99.8313639,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.398,mg/L,
7727304,Dimmit,124CRRZ,1363,5/29/2002,1342,1,1,23,7,Analysis Balanced.  ,28.616667,-99.658612,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.45,mg/L,
7727304,Dimmit,124CRRZ,1363,5/16/2006,1035,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.616667,-99.658612,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.5,mg/L,
7727504,Dimmit,124CRRZ,1176,5/15/2002,952,1,1,23,7,Analysis Balanced.  ,28.5747222,-99.66925,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.46,mg/L,
7727504,Dimmit,124CRRZ,1176,5/16/2006,1145,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.5747222,-99.66925,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.5,mg/L,
7728506,Dimmit,124CRRZ,1508,5/13/2002,1339,1,1,23,7,Analysis Balanced.  ,28.564,-99.5667583,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.47,mg/L,
7728506,Dimmit,124CRRZ,1508,5/15/2006,1355,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.564,-99.5667583,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.5,mg/L,
7728506,Dimmit,124CRRZ,1508,7/15/2010,1257,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.564,-99.5667583,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.49,mg/L,
7728506,Dimmit,124CRRZ,1508,5/2/2018,1500,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.564,-99.5667583,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.432,mg/L,
7729201,Dimmit,124CRRZ,1800,5/30/2002,1348,1,1,23,7,Analysis Balanced.  ,28.617778,-99.432222,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.48,mg/L,
7729402,Dimmit,124CRRZ,1340,6/7/2011,1200,1,7,23,3,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.5466667,-99.4786111,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,2.92,mg/L,
7733325,Dimmit,124CRRZ,,8/29/2012,1600,1,7,23,14,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.458889,-99.899167,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.42,mg/L,
7733611,Dimmit,124CRRZ,360,5/30/2002,1222,1,1,23,7,Analysis Balanced.  ,28.4533333,-99.9163889,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.35,mg/L,
7733617,Dimmit,124CRRZ,300,8/26/2010,1532,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.425,-99.883055,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.57,mg/L,
7734104,Dimmit,124CRRZ,410,6/7/2011,1400,1,7,23,3,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.481667,-99.8375,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.5,mg/L,
7734204,Dimmit,124CRRZ,670,5/29/2002,1737,1,1,23,7,Analysis Balanced.  ,28.466944,-99.826389,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.48,mg/L,
7734217,Dimmit,124CRRZ,460,10/23/2012,1000,1,7,23,14,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.4794444,-99.8180556,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.44,mg/L,
7734411,Dimmit,124CRRZ,320,8/26/2010,1437,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.423611,-99.87,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.53,mg/L,
7734412,Dimmit,124CRRZ,1235,8/16/2012,900,1,12,23,14,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.4419444,-99.8658333,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.46,mg/L,
7734606,Dimmit,124CRRZ,673,5/15/2002,1601,1,1,23,7,Analysis Balanced.  ,28.4347556,-99.7643222,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.36,mg/L,
7734606,Dimmit,124CRRZ,673,5/16/2006,925,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.4347556,-99.7643222,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.4,mg/L,
7734606,Dimmit,124CRRZ,673,7/15/2010,1127,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.4347556,-99.7643222,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.4,mg/L,
7734606,Dimmit,124CRRZ,673,5/2/2018,1645,1,1,23,7,Analysis Balanced.  faucet at well; pumping time 16:20,28.4347556,-99.7643222,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.48,mg/L,
7735802,Dimmit,124CRRZ,1300,5/15/2002,1212,1,1,23,7,Analysis Balanced.  ,28.399167,-99.690834,950,"FLUORIDE, DISSOLVED (MG/L AS F)",<,0.01,mg/L,
7735802,Dimmit,124CRRZ,1300,6/2/2006,1300,1,1,24,7,Analysis Balanced.  installed faucet at disch pipe,28.399167,-99.690834,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.4,mg/L,
7737501,Dimmit,124CRRZ,2065,5/29/2002,1532,1,1,23,7,Analysis Balanced.  ,28.453334,-99.425555,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,4.1,mg/L,
7737501,Dimmit,124CRRZ,2065,5/18/2006,1500,1,1,24,7,Analysis Balanced.  faucet before pressure tank,28.453334,-99.425555,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,3.9,mg/L,
7741202,Dimmit,124CRRZ,747,8/16/2012,900,1,12,23,14,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.3547222,-99.9266667,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.49,mg/L,
7742101,Dimmit,124CRRZ,932,8/16/2012,900,1,12,23,14,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.3547222,-99.8622222,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.34,mg/L,
7742801,Dimmit,124CRRZ,1374,5/16/2002,1506,1,1,23,7,Analysis Balanced.  ,28.2555556,-99.8147222,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.4,mg/L,
7744106,Dimmit,124CRRZ,1253,5/16/2002,1402,1,1,23,7,Analysis Balanced.  ,28.345556,-99.622778,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.41,mg/L,
7744106,Dimmit,124CRRZ,1253,5/18/2006,900,1,1,24,7,Analysis Unbalanced.  collected from faucet at well,28.345556,-99.622778,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.4,mg/L,
7745602,Dimmit,124CRRZ,2248,5/15/2002,1346,1,1,23,7,Analysis Balanced.  ,28.312223,-99.407501,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.55,mg/L,
7745602,Dimmit,124CRRZ,2248,5/18/2006,1025,1,1,24,7,Analysis Balanced.  collected from faucet at well,28.312223,-99.407501,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.6,mg/L,
5864903,Fayette,124CRRZ,1800,6/12/2002,1512,1,1,23,7,Analysis Balanced.  ,30.028333,-97.025555,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.25,mg/L,
5864903,Fayette,124CRRZ,1800,6/14/2006,1005,1,1,24,7,Analysis Balanced.  ,30.028333,-97.025555,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.3,mg/L,
6715606,Fayette,124CRRZ,2005,7/22/2014,1212,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,29.8300639,-97.1535306,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.09,mg/L,
6715606,Fayette,124CRRZ,2005,7/30/2020,1535,1,1,23,7,Analysis Balanced.  ,29.8300639,-97.1535306,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.0449,mg/L,
6716404,Fayette,124CRRZ,2000,6/13/2002,1133,1,1,23,7,Analysis Balanced.  ,29.808889,-97.107223,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,1.73,mg/L,
1754903,Franklin,124WLCX,20,6/17/2002,1325,1,1,23,7,Analysis Balanced.  ,33.1425,-95.261389,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.07,mg/L,
1763501,Franklin,124WLCX,440,5/24/2006,1150,1,1,24,7,Analysis Balanced.  ,33.0484556,-95.2054417,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.1,mg/L,
1763501,Franklin,124WLCX,440,5/12/2010,940,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,33.0484556,-95.2054417,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.14,mg/L,
1763501,Franklin,124WLCX,440,8/19/2014,1115,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,33.0484556,-95.2054417,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.14,mg/L,
1763501,Franklin,124WLCX,440,8/1/2018,1425,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,33.0484556,-95.2054417,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.0921,mg/L,
1763501,Franklin,124WLCX,440,5/17/2022,938,1,1,23,7,Analysis Balanced.  ,33.0484556,-95.2054417,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.105,mg/L,
1763705,Franklin,124WLCX,460,5/23/2002,1110,1,1,23,7,Analysis Balanced.  ,33.008612,-95.216112,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.15,mg/L,
3825105,Freestone,124WLCX,545,7/25/2002,1415,1,1,23,7,Analysis Balanced.  ,31.6225,-95.961389,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.08,mg/L,
3907604,Freestone,124WLCX,333,7/5/2005,1530,1,1,23,7,Analysis Balanced.  Faucet on wellhead.,31.941667,-96.154167,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.25,mg/L,
3907604,Freestone,124WLCX,333,7/29/2010,930,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.941667,-96.154167,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.25,mg/L,
3907604,Freestone,124WLCX,333,6/10/2014,930,1,1,23,7,Analysis Unbalanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.941667,-96.154167,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.22,mg/L,
3915812,Freestone,124WLCX,500,9/11/2002,920,1,1,23,7,Analysis Balanced.  ,31.7725,-96.207778,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.09,mg/L,
3915813,Freestone,124WLCX,460,7/8/2005,1210,1,1,23,7,Analysis Balanced.  Faucet on wellhead.,31.771667,-96.203889,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.22,mg/L,
3922412,Freestone,124WLCX,280,9/10/2002,920,1,1,23,7,Analysis Balanced.  ,31.6805556,-96.3530556,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.23,mg/L,
3922513,Freestone,124WLCX,340,7/12/2005,1330,1,1,23,7,Analysis Balanced.  Faucet on discharge,31.6776,-96.3308833,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.28,mg/L,
3922513,Freestone,124WLCX,340,8/26/2010,1010,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6776,-96.3308833,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.26,mg/L,
3922513,Freestone,124WLCX,340,6/10/2014,1040,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6776,-96.3308833,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.29,mg/L,
3922513,Freestone,124WLCX,340,6/28/2018,1220,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6776,-96.3308833,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.219,mg/L,
3922907,Freestone,124WLCX,680,9/11/2002,1120,1,1,23,7,Analysis Balanced.  ,31.635556,-96.261112,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.17,mg/L,
3923104,Freestone,124WLCX,525,7/11/2005,1340,1,1,23,7,Analysis Balanced.  Faucet on wellhead.,31.736945,-96.210834,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.29,mg/L,
3923303,Freestone,124WLCX,726,7/25/2002,1603,1,1,23,7,Analysis Balanced.  ,31.721944,-96.160001,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.13,mg/L,
3923315,Freestone,124WLCX,700,7/12/2005,1100,1,1,23,7,Analysis Balanced.  Faucet on wellhead.,31.727778,-96.1275,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.25,mg/L,
3923508,Freestone,124WLCX,598,9/12/2002,915,1,1,23,7,Analysis Balanced.  ,31.668333,-96.195,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.28,mg/L,
3923606,Freestone,124QNCT,706,9/12/2002,1105,1,1,23,7,Analysis Balanced.  ,31.674444,-96.159445,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.11,mg/L,
3923903,Freestone,124CZWX,715,6/10/2014,1330,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6620833,-96.1568306,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.17,mg/L,
3923903,Freestone,124CZWX,715,6/13/2018,1350,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6620833,-96.1568306,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.127,mg/L,
3924204,Freestone,124WLCX,580,7/12/2005,1205,1,1,23,7,Analysis Balanced.  Faucet on discharge,31.721389,-96.078055,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.23,mg/L,
3924704,Freestone,124WLCX,650,7/12/2005,950,1,1,23,7,Analysis Balanced.  Installed faucet on discharge,31.661112,-96.098056,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.21,mg/L,
3930303,Freestone,124WLCX,815,9/9/2002,1656,1,1,23,7,Analysis Balanced.  ,31.6202778,-96.2819444,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.25,mg/L,
3930609,Freestone,124WLCX,472,7/8/2005,1015,1,1,23,7,Analysis Balanced.  Faucet on wellhead,31.546667,-96.251112,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.07,mg/L,
3930609,Freestone,124WLCX,472,7/29/2010,1420,1,1,23,7,Analysis Balanced.  ,31.546667,-96.251112,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.04,mg/L,
3931105,Freestone,124WLCX,630,7/8/2005,855,1,1,23,7,Analysis Balanced.  Installed faucet in pumphouse.,31.619722,-96.242778,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.12,mg/L,
3931105,Freestone,124WLCX,630,7/29/2010,1330,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.619722,-96.242778,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.09,mg/L,
3931105,Freestone,124WLCX,630,6/10/2014,1410,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.619722,-96.242778,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.1,mg/L,
3931411,Freestone,124WLCX,395,7/25/2002,1127,1,1,23,7,Analysis Balanced.  ,31.5511111,-96.2211111,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.11,mg/L,
3932209,Freestone,124WLCX,405,7/25/2002,1242,1,1,23,7,Analysis Balanced.  ,31.601389,-96.060556,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.08,mg/L,
6857622,Frio,124CRRZ,691,5/21/2002,920,1,1,23,7,Analysis Balanced.  ,29.072222,-98.910556,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.33,mg/L,
